VARIABLES = "x"
 "y"
 "z"
 "rho"
 "u"
 "v"
 "w"
 "p"
 "T"
 "mu"
 "Ma"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                 0.9144                       0                   0.001       0.040164171147321       0.263231445282607   9.91930905432574E-008  -4.25096444300629E-032        2555.11088487705        221.658940583722   1.44901277058418E-005     0.00088195059787567 
                 0.9144   5.00250125062531E-006                   0.001      0.0401208924650178        1.33427350318918   1.87050488242373E-006                       0        2555.11089098807        221.898090433801   1.45031436251355E-005     0.00446770900879075 
                 0.9144   1.00050025012506E-005                   0.001      0.0400679531743674        2.65203359640016   6.65035768666374E-006  -1.72423914692828E-031        2555.11089994771         222.19127967582   1.45190929173972E-005     0.00887452718713652 
                 0.9144   1.50075037518759E-005                   0.001      0.0400154564459343        3.96810808138098   1.46580190444883E-005  -5.86348033045172E-032        2555.11090889519        222.482812091125   1.45349426872574E-005      0.0132697389114985 
                 0.9144   2.00100050025013E-005                   0.001      0.0399633464697086        5.28275226835658   2.55200291186117E-005                       0        2555.11091782488        222.772893338561   1.45507053237918E-005      0.0176549375818206 
                 0.9144   2.50125062531266E-005                   0.001      0.0399116940337994        6.59574598186753   3.98036323812747E-005  -9.50537393246507E-032        2555.11092673749        223.061252725135   1.45663646356958E-005       0.022028420733527 
                 0.9144   3.00150075037519E-005                   0.001      0.0398604438086623        7.90725951853042   5.71024793849827E-005  -6.83334760177774E-031        2555.11093563272         223.34808757785   1.45819326318923E-005      0.0263915474813263 
                 0.9144   3.50175087543772E-005                   0.001      0.0398095869870301        9.21735357887671    7.7385711542625E-005  -6.00176779698904E-031         2555.1109445136        223.633426792136   1.45974111001826E-005      0.0307446352386837 
                 0.9144   4.00200100050025E-005                   0.001      0.0397591106878578        10.5260538373613    0.000100561303919666  -2.87056924258532E-033        2555.11095337918        223.917311105445   1.46128026047204E-005      0.0350879727493052 
                 0.9144   4.50225112556278E-005                   0.001      0.0397091129236735        11.8330502850357    0.000127435007090744                       0         2555.1109622302        224.199359638152   1.46280844545102E-005      0.0394192020709869 
                 0.9144   5.00250125062531E-005                   0.001      0.0396594986343781        13.1386830767155    0.000157302076755165  -8.85788667731674E-032        2555.11097107027        224.479927986362   1.46432780215295E-005      0.0437407546708599 
                 0.9144   5.50275137568784E-005                   0.001      0.0396102171321858        14.4431260963117    0.000189779351802706  -1.70038577720251E-031        2555.11097990065        224.759206125906   1.46583947206686E-005      0.0480539050231628 
                 0.9144   6.00300150075038E-005                   0.001      0.0395613174399692        15.7461582405336    0.000225232235765914  -1.70038577720251E-031         2555.1109887165        225.036995656378   1.46734228643861E-005      0.0523573045799434 
                 0.9144   6.50325162581291E-005                   0.001      0.0395129092640433        17.0474746391485    0.000264631743616668  -8.88403944282319E-032        2555.11099752287        225.312863010668   1.46883367189021E-005      0.0566484522846916 
                 0.9144   7.00350175087544E-005                   0.001      0.0394647049250891        18.3480648501616    0.000305667730904195                       0        2555.11100632428        225.587929316078   1.47032030048317E-005       0.060934486813195 
                 0.9144   7.50375187593797E-005                   0.001      0.0394170849956449        19.6465084337853    0.000351377504677402                       0        2555.11101510723        225.860682415987   1.47179321811957E-005      0.0652057171856849 
                 0.9144    8.0040020010005E-005                   0.001      0.0393696663205521        20.9442853534896    0.000398777935028531   -5.7917858186922E-033        2555.11102389018        226.132637686548   1.47326140685535E-005      0.0694720602021266 
                 0.9144   8.50425212606303E-005                   0.001      0.0393227620311231        22.2401597905057    0.000450339050499809  -2.72013478382181E-032        2555.11103265731        226.402537737428   1.47471744179264E-005      0.0737253830320487 
                 0.9144   9.00450225112556E-005                   0.001      0.0392760637760164         23.535354696892    0.000503662813578038  -4.25096444300618E-032        2555.11104142527        226.671613124078   1.47616860018899E-005      0.0779737310237263 
                 0.9144    9.5047523761881E-005                   0.001      0.0392299286448028        24.8284633529255    0.000561608241018226  -4.25096444300624E-032        2555.11105017743        226.938416528474    1.4776063547742E-005       0.082207870716585 
                 0.9144    0.000100050025012506                   0.001      0.0391838477705235         26.121443815936     0.00062007247505142  -4.15734493072386E-032        2555.11105893396        227.205004309917   1.47904283095393E-005      0.0864408423338446 
                 0.9144    0.000105052526263132                   0.001      0.0391385374525594        27.4115800227734    0.000684976987188582  -2.36612447286163E-032        2555.11106767251        227.468451361283    1.4804608236679E-005      0.0906544841147819 
                 0.9144    0.000110055027513757                   0.001      0.0390932271345953        28.7017162296109    0.000749881499325744  -5.74904014999406E-033        2555.11107641105         227.73189841265   1.48187881638187E-005      0.0948681258957192 
                 0.9144    0.000115057528764382                   0.001        0.03904849865056        29.9898236680483    0.000819853818777205                       0        2555.11108514758        227.992955747064   1.48328276914038E-005      0.0990675627318501 
                 0.9144    0.000120060030015008                   0.001      0.0390040708037937        31.2767707750784    0.000892337087694735                       0        2555.11109387441        228.252769971811   1.48467943265355E-005       0.103259358795954 
                 0.9144    0.000125062531265633                   0.001      0.0389596729566263        32.5636847749842    0.000965159884820564                       0        2555.11110260673        228.512464577139   1.48607538680155E-005       0.107450619337367 
                 0.9144    0.000130065032516258                   0.001       0.038916186894255        33.8472222284935      0.0010458938145741                       0        2555.11111132488        228.768353225232   1.48744907234377E-005       0.111619215079508 
                 0.9144    0.000135067533766883                   0.001      0.0388727010143177         35.130753678792     0.00112662377113482                       0        2555.11112004262        229.024240730831   1.48882275184546E-005       0.115787791915351 
