
 1.10389217210604e+000    2.42151250376619e+000
 1.10136888227339e+000    2.44862910515215e+000
 1.09894509297095e+000    2.47845736667671e+000
 1.09692509818759e+000    2.50376619463694e+000
 1.09490408121630e+000    2.53178668273576e+000
 1.09247858826731e+000    2.56613437782465e+000
 1.09010506032393e+000    2.59596263934920e+000
 1.08783137364007e+000    2.62759867429949e+000
 1.08555973133206e+000    2.65381138897258e+000
 1.08348640862585e+000    2.68725519734860e+000
 1.08050872218574e+000    2.71979511901175e+000
 1.07712621903861e+000    2.75956613437782e+000
 1.07414512530540e+000    2.80114492316963e+000
 1.07030822555081e+000    2.84633925881290e+000
 1.06671990675708e+000    2.89876468815908e+000
 1.06298012242752e+000    2.95299789093100e+000
 1.06196603628413e+000    2.97649894546550e+000
 1.05898630546816e+000    3.01446218740585e+000
 1.05716463028659e+000    3.04700210906900e+000
 1.05554706710508e+000    3.07140705031636e+000
 1.05301900706209e+000    3.11117806568243e+000
 1.05039144648890e+000    3.14823742090991e+000
 1.04871885173799e+000    3.18529677613739e+000
 1.04710162928578e+000    3.20879783067189e+000
 1.04538388411545e+000    3.23229888520639e+000
 1.04320697212731e+000    3.27387767399819e+000
 1.04047514081358e+000    3.32087978306719e+000
 1.03900631733341e+000    3.35070804459174e+000
 1.03698189306903e+000    3.38776739981922e+000
 1.03419605237382e+000    3.44471226272974e+000
 1.03181230255115e+000    3.50165712564025e+000
 1.02958138118154e+000    3.55317866827358e+000
 1.02719660917094e+000    3.61283519132269e+000
 1.02501390478454e+000    3.66978005423320e+000
 1.02303326802234e+000    3.72401325700512e+000
 1.02130938972443e+000    3.76378427237120e+000
 1.01912293731562e+000    3.83067188912323e+000
 1.01764763997857e+000    3.87767399819223e+000
 1.01652349069636e+000    3.92648388068695e+000
 1.01514667170159e+000    3.97890931003314e+000
 1.01316364983421e+000    4.03946971979512e+000
 1.01057306217701e+000    4.11178065682434e+000
 1.00883691762395e+000    4.18409159385357e+000
 1.00602245566673e+000    4.31696294064477e+000
 1.00510207765527e+000    4.35854172943658e+000
 1.00407742890327e+000    4.41006327206990e+000
 1.00360258853722e+000    4.46971979511901e+000
 1.00298548232672e+000    4.50677915034649e+000
 1.00210071431401e+000    4.58722506779150e+000
 1.00137184131815e+000    4.65411268454354e+000
 1.00134696807854e+000    4.72009641458271e+000
 1.00081198520344e+000    4.80596565230491e+000
 9.99985315323927e-001    4.86562217535402e+000
 1.00003745448008e+000    4.99397408858090e+000
 9.99763318820991e-001    5.05453449834287e+000
 9.99743215791716e-001    5.10786381440193e+000
 9.99474191072274e-001    5.15486592347092e+000
 9.99602487015033e-001    5.21452244652004e+000
 9.99538596483577e-001    5.25067791503465e+000
 9.99428874074079e-001    5.27508285628201e+000
 9.99408430315495e-001    5.32931605905393e+000
 9.99341813949561e-001    5.37270262127147e+000
 9.99476924478515e-001    5.41428141006327e+000
 9.99505038432449e-001    5.47303404639952e+000
 9.99587502497167e-001    5.52094004218138e+000
 9.99516797379516e-001    5.57517324495330e+000
 9.99546955709309e-001    5.62850256101235e+000
 9.99416789541227e-001    5.70714070503164e+000
